id,clee,nom_estab,nombre_act,per_ocu,nom_vial,cod_postal,entidad,municipio,localidad
8921111,20413621111000251000000000U4,CONSULTORIO MEDICO GENERAL HUATULCO,Consultorios de medicina general del sector privado,0 a 5 personas,DIAZ ORDAZ,70980,OAXACA,Santa María Huatulco,Santa María Huatulco
8643234,20326621111000011000000000U6,CONSULTORIO MEDICO GENERAL SIN NOMBRE,Consultorios de medicina general del sector privado,0 a 5 personas,JUAREZ,68665,OAXACA,San Pedro Sochiápam,San Pedro Sochiápam
3063740,20184621111000431000000000U9,CONSULTORIO MEDICO GENERAL SIN NOMBRE,Consultorios de medicina general del sector privado,0 a 5 personas,JESUS CARRANZA,68380,OAXACA,San Juan Bautista Tuxtepec,San Juan Bautista Tuxtepec
3241592,20006621111000011000000000U4,CONSULTORIO MEDICO GENERAL SIN NOMBRE,Consultorios de medicina general del sector privado,0 a 5 personas,CRISTOBAL COLON,69600,OAXACA,Asunción Nochixtlán,Asunción Nochixtlán
7574971,20500621111000021000000000U5,CONSULTORIO MEDICO GENERAL SIN NOMBRE,Consultorios de medicina general del sector privado,0 a 5 personas,LAZARO CARDENAS,71180,OAXACA,Santiago Yosondúa,Santiago Yosondúa
8398652,20515621111000361000000000U3,CONSULTORIO MEDICO GENERAL SIN NOMBRE,Consultorios de medicina general del sector privado,0 a 5 personas,BENITO JUAREZ,70760,OAXACA,Santo Domingo Tehuantepec,Santo Domingo Tehuantepec
3073568,20067621111001711000000000U0,CONSULTORIO MEDICO GENERAL SIN NOMBRE,Consultorios de medicina especializada del sector privado,0 a 5 personas,ARMENTA Y LOPEZ,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
7551051,20570621111000301000000000U4,CONSULTORIO MEDICO GENERAL SIN NOMBRE,Consultorios de medicina general del sector privado,0 a 5 personas,ANTONIO DE LEON,71200,OAXACA,Zimatlán de Álvarez,Zimatlán de Álvarez
7551025,20555621111000011000000000U0,CONSULTORIO MEDICO GENERAL SIN NOMBRE,Consultorios de medicina general del sector privado,0 a 5 personas,MORELOS,71284,OAXACA,Trinidad Zaachila,Trinidad Zaachila
8034706,20006621111000281000000000U3,CONSULTORIO MEDICO GENERAL SIN NOMBRE,Consultorios de medicina general del sector privado,0 a 5 personas,TRUJANO,69600,OAXACA,Asunción Nochixtlán,Asunción Nochixtlán
3142369,20013621111000041000000000U7,CONSULTORIO MEDICO GENERAL SIN NOMBRE,Consultorios de medicina general del sector privado,0 a 5 personas,16 DE SEPTIEMBRE,71200,OAXACA,Ciénega de Zimatlán,Ciénega de Zimatlán
3143695,20295621111000061000000000U8,CONSULTORIO MEDICO GENERAL SIN NOMBRE,Consultorios de medicina general del sector privado,0 a 5 personas,JUAREZ,71270,OAXACA,San Pablo Huixtepec,San Pablo Huixtepec
3126676,20067621111002431000000000U4,CONSULTORIO MEDICO GENERAL SIN NOMBRE,Consultorios de medicina general del sector privado,0 a 5 personas,EMILIANO ZAPATA,68050,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3057295,20565621111000081000000000U2,CONSULTORIO MÉDICO GENERAL SIN NOMBRE,Consultorios de medicina general del sector privado,0 a 5 personas,ALLENDE,71250,OAXACA,Villa de Zaachila,Vicente Guerrero
3248670,20378621111000011000000000U7,CONSULTORIO MEDICO GENERAL SIN NOMBRE,Consultorios de medicina general del sector privado,0 a 5 personas,BENITO JUAREZ,71214,OAXACA,Santa Cruz Mixtepec,Santa Cruz Mixtepec
3228702,20551621111000071000000000U3,CONSULTORIO MEDICO GENERAL Y PEDIATRICO SIN NOMBRE,Consultorios de medicina general del sector privado,0 a 5 personas,DOCTOR LEON BELLO,70400,OAXACA,Tlacolula de Matamoros,Tlacolula de Matamoros
8372518,20067621111003841000000000U3,CONSULTORIO MEDICO GENERASIN NOMBRE,Consultorios de medicina general del sector privado,0 a 5 personas,PROLONGACION DE MANUEL FERNANDEZ FIALLO,68120,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
8372175,20090621111000011000000000U8,CONSULTORIO MEDICO GETSEMANI,Consultorios de medicina general del sector privado,0 a 5 personas,NINGUNO,71770,OAXACA,San Andrés Huaxpaltepec,San Andrés Huaxpaltepec
3247573,20028621111000091000000000U0,CONSULTORIO MÉDICO GI,Consultorios de medicina general del sector privado,0 a 5 personas,JOSE MARIA MORALES,71500,OAXACA,Heroica Ciudad de Ejutla de Crespo,Heroica Ciudad de Ejutla de Crespo
3227535,20039621113000091000000000U3,CONSULTORIO MEDICO GINECOLOGIA OBSTETRICIA,Consultorios de medicina especializada del sector privado,0 a 5 personas,MICAELA GALINDO,69000,OAXACA,Heroica Ciudad de Huajuapan de León,Heroica Ciudad de Huajuapan de León
8688513,20006621111000291000000000U2,CONSULTORIO MEDICO GINECOLOGIA Y OBSTETRICIA,Consultorios de medicina general del sector privado,0 a 5 personas,FELIX DIAZ,69600,OAXACA,Asunción Nochixtlán,Asunción Nochixtlán
7684742,20067621113005101000000000U6,CONSULTORIO MEDICO GINECOLOGICO,Consultorios de medicina especializada del sector privado,0 a 5 personas,RAYON,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3077542,20067621113000371000000000U0,CONSULTORIO MEDICO GINECOLOGICO,Consultorios de medicina especializada del sector privado,0 a 5 personas,EDUARDO VASCONCELOS,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3068181,20079621113000181000000000U8,CONSULTORIO MEDICO GINECOLOGICO,Consultorios de medicina especializada del sector privado,0 a 5 personas,5 DE MAYO,70670,OAXACA,Salina Cruz,Salina Cruz
3232598,20318621111000191000000000U3,CONSULTORIO MEDICO GINECOLOGICO,Consultorios de medicina especializada del sector privado,0 a 5 personas,SEGUNDA PONIENTE,71980,OAXACA,San Pedro Mixtepec -Dto. 22 -,Puerto Escondido
3068880,20067621113001691000000000U0,CONSULTORIO MEDICO GINECOLOGICO SIN NOMBRE,Consultorios de medicina especializada del sector privado,0 a 5 personas,J.M. DIAZ ORDAZ,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3133520,20385621113000051000000000U4,CONSULTORIO MEDICO GINECOLOGO,Consultorios de medicina especializada del sector privado,0 a 5 personas,PROGRESO,71230,OAXACA,Santa Cruz Xoxocotlán,Santa Cruz Xoxocotlán
3228609,20067621113000881000000000U8,CONSULTORIO MEDICO GINECOLOGO OBSTETRA,Consultorios de medicina especializada del sector privado,0 a 5 personas,PROLONGACION DE COLON,68120,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
8920065,20043621111000581000000000U9,CONSULTORIO MEDICO HA&SA,Consultorios de medicina general del sector privado,0 a 5 personas,JOSE MARIA MORELOS,70000,OAXACA,Heroica Ciudad de Juchitán de Zaragoza,Heroica Ciudad de Juchitán de Zaragoza
3245586,20482621111000191000000000U7,CONSULTORIO MEDICO HETZEL,Consultorios de medicina general del sector privado,0 a 5 personas,TERCERA ORIENTE,71600,OAXACA,Santiago Pinotepa Nacional,Santiago Pinotepa Nacional
9196361,20025621111000081000000000U7,CONSULTORIO MEDICO HOLISTICO DOCTORA GRISELDA,Consultorios de medicina general del sector privado,0 a 5 personas,AGRICULTURA PONIENTE,70190,OAXACA,Chahuites,Chahuites
3225096,20067621113001001000000000U2,CONSULTORIO MEDICO HOMEÓPATA,Consultorios de medicina especializada del sector privado,0 a 5 personas,SABINOS,68050,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3228583,20067621398000241000000000U2,CONSULTORIO MEDICO HOMEOPATA,Consultorios de medicina especializada del sector privado,0 a 5 personas,LUIS G. URBINA,68115,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
7419589,20103621111000121000000000U6,CONSULTORIO MEDICO HOMEOPATA,Consultorios de medicina general del sector privado,0 a 5 personas,CASTILLO VELASCO,71520,OAXACA,San Antonino Castillo Velasco,San Antonino Castillo Velasco
3063255,20067621113003041000000000U6,CONSULTORIO MEDICO HOMEOPATA CIRUJANO Y PARTERO SIN NOMBRE,Consultorios de medicina especializada del sector privado,0 a 5 personas,JOSE MARIA MORELOS,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
8432301,20067621113004421000000000U9,CONSULTORIO MEDICO HOMEOPATICO,Consultorios de medicina especializada del sector privado,0 a 5 personas,MARCOS PEREZ,68070,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
8432300,20067621113004411000000000U0,CONSULTORIO MEDICO HOMEOPATICO,Consultorios de medicina especializada del sector privado,0 a 5 personas,MARCOS PEREZ,68070,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3172476,20079621113000341000000000U8,CONSULTORIO MÉDICO HOMEOPATICO,Consultorios de medicina especializada del sector privado,0 a 5 personas,OLEODUCTO,70610,OAXACA,Salina Cruz,Salina Cruz
3126822,20067621111001291010000000U3,CONSULTORIO MEDICO HOMEOPATICO,Consultorios de medicina especializada del sector privado,0 a 5 personas,PRIVADA DE MONTE ALBAN,68050,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3069785,20067621113002181000000000U1,CONSULTORIO MEDICO HOMEOPATICO,Consultorios de medicina especializada del sector privado,0 a 5 personas,PINO SUAREZ,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
8409348,20553621111000091000000000U7,CONSULTORIO MEDICO HOMEOPATICO DR. LEE NAZUL ZARATE VALLE,Consultorios de medicina general del sector privado,0 a 5 personas,MATAMOROS,68270,OAXACA,Tlalixtac de Cabrera,Tlalixtac de Cabrera
3063286,20067621113003311000000000U3,CONSULTORIO MEDICO HOMEOPATICO SIN NOMBRE,Consultorios de medicina especializada del sector privado,0 a 5 personas,AVENIDA DE LA INDEPENDENCIA,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
7778381,20067621113005271000000000U7,CONSULTORIO MEDICO HOMEOPATICO SIN NOMBRE,Consultorios de medicina especializada del sector privado,0 a 5 personas,MELCHOR OCAMPO,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3073567,20067621113001011000000000U1,CONSULTORIO MEDICO HOMEOPATICO SIN NOMBRE,Consultorios de medicina especializada del sector privado,0 a 5 personas,ARMENTA Y LOPEZ,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
7778383,20067621113005281000000000U6,CONSULTORIO MEDICO HOMEOPATICO SIN NOMBRE,Consultorios de medicina especializada del sector privado,0 a 5 personas,MELCHOR OCAMPO,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3068843,20067621111001231000000000U9,CONSULTORIO MÉDICO HOMEOPATICO SIN NOMBRE,Consultorios de medicina general del sector privado,0 a 5 personas,MIGUEL HIDALGO,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3130144,20067621113003721000000000U3,CONSULTORIO MEDICO HOMEOPATICO SIN NOMBRE,Consultorios de medicina especializada del sector privado,0 a 5 personas,LUCERO,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3225980,20525621111000021000000000U2,CONSULTORIO MEDICO HONORIO ANTONIO RIOS,Consultorios de medicina general del sector privado,0 a 5 personas,GUERRERO,70160,OAXACA,Santo Domingo Zanatepec,Santo Domingo Zanatepec
8403418,20390621111000561000000000U6,CONSULTORIO MEDICO INTEGRAL,Consultorios de medicina general del sector privado,0 a 5 personas,ESCUADRON 201,71245,OAXACA,Santa Lucía del Camino,Santa Lucía del Camino
8430725,20482621111000261000000000U8,CONSULTORIO MEDICO INTEGRAL SIN NOMBRE,Consultorios de medicina general del sector privado,0 a 5 personas,SEGUNDA NORTE,71602,OAXACA,Santiago Pinotepa Nacional,Santiago Pinotepa Nacional
3153436,20413621111000121000000000U9,CONSULTORIO MEDICO INTEGRALULTRASONIDO,Consultorios de medicina general del sector privado,0 a 5 personas,HIDALGO,70980,OAXACA,Santa María Huatulco,Santa María Huatulco
3168683,20043621111000461000000000U4,CONSULTORIO MEDICO INTERNISTA,Consultorios de medicina general del sector privado,0 a 5 personas,SAN VICENTE,70000,OAXACA,Heroica Ciudad de Juchitán de Zaragoza,Heroica Ciudad de Juchitán de Zaragoza
3164406,20515621111000281000000000U3,CONSULTORIO MÉDICO INTERNISTA,Consultorios de medicina general del sector privado,0 a 5 personas,MELCHOR OCAMPO,70760,OAXACA,Santo Domingo Tehuantepec,Santo Domingo Tehuantepec
3221391,20324621113000061000000000U2,CONSULTORIO MEDICO INTERNISTA,Consultorios de medicina especializada del sector privado,0 a 5 personas,AÑO DE JUAREZ,70900,OAXACA,San Pedro Pochutla,San Pedro Pochutla
8068207,20318621113000161000000000U2,CONSULTORIO MEDICO INTERNISTA,Consultorios de medicina especializada del sector privado,0 a 5 personas,HIDALGO,71980,OAXACA,San Pedro Mixtepec -Dto. 22 -,Puerto Escondido
3073074,20067621113000971010000000U7,CONSULTORIO MEDICO INTERNISTA CLINICA DE LA MERCED,Consultorios de medicina general del sector privado,0 a 5 personas,JOSE MARIA MORELOS,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3140816,20342464112000011010000000U1,CONSULTORIO MEDICO JALPAN,Consultorios de medicina general del sector privado,0 a 5 personas,LIBERTAD,71280,OAXACA,San Raymundo Jalpan,San Raymundo Jalpan
8866175,20085621111000051000000000U4,CONSULTORIO MEDICO JESUS,Consultorios de medicina general del sector privado,0 a 5 personas,LINDA VISTA,70921,OAXACA,San Agustín Loxicha,San Agustín Loxicha
3072566,20043621111000221000000000U2,CONSULTORIO MEDICO JESUS EL PAN DE VIDA,Consultorios de medicina general del sector privado,0 a 5 personas,JOSE F. GOMEZ,70000,OAXACA,Heroica Ciudad de Juchitán de Zaragoza,Heroica Ciudad de Juchitán de Zaragoza
8404206,20067621411000021000000000U9,CONSULTORIO MEDICO JOSE GARCIA,Consultorios de medicina general del sector privado,0 a 5 personas,FELIX ROMERO,68040,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3079152,20067621111000511000000000U5,CONSULTORIO MEDICO JUAN ANTONIO,Consultorios de medicina general del sector privado,0 a 5 personas,PUERTO VERACRUZ,68120,OAXACA,Santa Cruz Xoxocotlán,Santa Cruz Xoxocotlán
7561526,20039621111000831000000000U6,CONSULTORIO MEDICO JUAN CARLOS BENAVIDEZ,Consultorios de medicina general del sector privado,0 a 5 personas,JOSE VASCONCELOS,69006,OAXACA,Heroica Ciudad de Huajuapan de León,Heroica Ciudad de Huajuapan de León
3234110,20068621111000111000000000U2,CONSULTORIO MEDICO JUAN MANUEL CRUZ RUIZ,Consultorios de medicina general del sector privado,0 a 5 personas,FERROCARRIL,71510,OAXACA,Ocotlán de Morelos,Ocotlán de Morelos
3163921,20515621111000181000000000U5,CONSULTORIO MEDICO JUAREZ,Consultorios de medicina general del sector privado,0 a 5 personas,JUAREZ,70760,OAXACA,Santo Domingo Tehuantepec,Santo Domingo Tehuantepec
3114017,20551621111000191000000000U9,CONSULTORIO MEDICO JUQUILITA,Consultorios de medicina general del sector privado,0 a 5 personas,5 DE MAYO,70400,OAXACA,Tlacolula de Matamoros,Tlacolula de Matamoros
8975130,20469621111000151000000000U8,CONSULTORIO MEDICO JUQUILITA,Consultorios de medicina general del sector privado,0 a 5 personas,LAZARO CARDENAS NORTE,69700,OAXACA,Santiago Juxtlahuaca,Santiago Juxtlahuaca
7986987,20005621111000081000000000U9,CONSULTORIO MEDICO KENDALL ASUNCION,Consultorios de medicina general del sector privado,0 a 5 personas,INDEPENDENCIA,70140,OAXACA,Asunción Ixtaltepec,Asunción Ixtaltepec
3068689,20397621111000091000000000U9,CONSULTORIO MEDICO LA CASCADA,Consultorios de medicina general del sector privado,0 a 5 personas,PALMAS,69800,OAXACA,Heroica Ciudad de Tlaxiaco,Heroica Ciudad de Tlaxiaco
8350621,20124621111000121000000000U2,CONSULTORIO MEDICO LISBETH ZAPATA GUERRA,Consultorios de medicina general del sector privado,0 a 5 personas,MORELOS,70786,OAXACA,San Blas Atempa,San Blas Atempa
3063798,20184621111000211000000000U5,CONSULTORIO MEDICO MARCO AMOROSO HERNANDEZ,Consultorios de medicina general del sector privado,0 a 5 personas,PONCIANO MEDINA,68380,OAXACA,San Juan Bautista Tuxtepec,San Juan Bautista Tuxtepec
7514074,20515621111000411000000000U6,CONSULTORIO MEDICO MARIA DE GUADALUPE,Consultorios de medicina general del sector privado,0 a 5 personas,VICENTE GUERRERO,70762,OAXACA,Santo Domingo Tehuantepec,Morro de Mazatán
3243222,20150621111000071000000000U4,CONSULTORIO MEDICO MARTINEZ,Consultorios de medicina general del sector privado,0 a 5 personas,HIDALGO,68213,OAXACA,San Francisco Telixtlahuaca,San Francisco Telixtlahuaca
7530958,20190621111000121000000000U3,CONSULTORIO MEDICO MARTINEZ,Consultorios de medicina general del sector privado,0 a 5 personas,INDEPENDENCIA,70215,OAXACA,San Juan Cotzocón,María Lombardo de Caso
3142863,20068621111000461000000000U1,CONSULTORIO MEDICO MARTITA,Consultorios de medicina general del sector privado,0 a 5 personas,BENITOJUAREZ,71510,OAXACA,Ocotlán de Morelos,Ocotlán de Morelos
7997627,20039621111000791000000000U2,CONSULTORIO MEDICO MATUTINO,Consultorios de medicina general del sector privado,0 a 5 personas,INDIO DE NUYOO,69000,OAXACA,Heroica Ciudad de Huajuapan de León,Heroica Ciudad de Huajuapan de León
7997628,20039621111000801000000000U9,CONSULTORIO MEDICO MATUTINO,Consultorios de medicina general del sector privado,0 a 5 personas,INDIO DE NUYOO,69000,OAXACA,Heroica Ciudad de Huajuapan de León,Heroica Ciudad de Huajuapan de León
7600490,20039621111000931000000000U4,CONSULTORIO MEDICO MATUTINO,Consultorios de medicina general del sector privado,0 a 5 personas,CUAUHTEMOC,69000,OAXACA,Heroica Ciudad de Huajuapan de León,Heroica Ciudad de Huajuapan de León
7600489,20039621111000921000000000U5,CONSULTORIO MEDICO MATUTINO,Consultorios de medicina general del sector privado,0 a 5 personas,CUAUHTEMOC,69000,OAXACA,Heroica Ciudad de Huajuapan de León,Heroica Ciudad de Huajuapan de León
9179392,20439621111000031000000000U5,CONSULTORIO MEDICO MAZUNTE,Consultorios de medicina general del sector privado,0 a 5 personas,PASEO DE MAZUNTE,70947,OAXACA,Santa María Tonameca,Mazunte
7555653,20107621111000131000000000U6,CONSULTORIO MEDICO MEDICINA GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,PUEBLOS UNIDOS,71236,OAXACA,San Antonio de la Cal,San Antonio de la Cal
7555771,20107621111000151000000000U4,CONSULTORIO MEDICO MEDICINA GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,LUIS ECHEVERRIA ALVAREZ,71236,OAXACA,San Antonio de la Cal,San Antonio de la Cal
3076898,20067621111000411000000000U8,CONSULTORIO MEDICO MEDICINA GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,JOSE MARIA MORELOS,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
8410362,20375621111000021000000000U2,CONSULTORIO MEDICO MEDICINA GENERAL,Consultorios de medicina general del sector privado,0 a 5 personas,PASTORES,71226,OAXACA,Santa Cruz Amilpas,Santa Cruz Amilpas
3125730,20067621111003441000000000U2,CONSULTORIO MÉDICO MEDICINA GENERAL CONTROL Y REDUCCION DE PESO,Consultorios de medicina general del sector privado,0 a 5 personas,JUAREZ,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
7777278,20067621111004331000000000U4,CONSULTORIO MEDICO MEDICINA GENERAL SIN NOMBRE,Consultorios de medicina general del sector privado,0 a 5 personas,JUAREZ MAZA,68000,OAXACA,Oaxaca de Juárez,Oaxaca de Juárez
3180642,20037621111000011000000000U9,CONSULTORIO MEDICO MESONES,Consultorios de medicina general del sector privado,0 a 5 personas,PRIMERO DE MAYO,71040,OAXACA,Mesones Hidalgo,Mesones Hidalgo
7969677,20014621112000051000000000U2,CONSULTORIO MEDICO MUNICIPAL,Consultorios de medicina general del sector público,0 a 5 personas,GUADALUPE VICTORIA,70110,OAXACA,Ciudad Ixtepec,Ciudad Ixtepec
7561889,20039621112000061000000000U8,CONSULTORIO MEDICO MUNICIPAL,Consultorios de medicina general del sector público,0 a 5 personas,ANTONIO DE LEON,69000,OAXACA,Heroica Ciudad de Huajuapan de León,Heroica Ciudad de Huajuapan de León
